mode,barangay,horizon,n,actual_total,predicted_total,actual_mean,predicted_mean,mae,rmse,r2
standard,LUSARAN,4,72,5,2.685326541,0.06944444444444445,0.03729620195833333,0.1028063475138889,0.260940426263064,-0.05366588957159446
standard,LUSARAN,5,72,5,2.458081943,0.06944444444444445,0.03414002698611111,0.10091332526388888,0.263320762418532,-0.07297695285011785
standard,LUSARAN,6,72,5,3.149292861,0.06944444444444445,0.043740178625,0.11105928654166666,0.26785093398876325,-0.11021353073306339
standard,LUSARAN,7,72,5,3.190033928,0.06944444444444445,0.04430602677777778,0.10987512494444444,0.26231188918329146,-0.0647708090764414
standard,LUSARAN,8,72,5,3.413247175,0.06944444444444445,0.04740621076388889,0.11351582995833333,0.2635333274328445,-0.07470996787466988
standard,LUSARAN,9,72,5,3.339513717,0.06944444444444445,0.046382134958333335,0.11159696493055556,0.2613011786586854,-0.05658130788143301
standard,LUSARAN,10,72,5,1.808008064,0.06944444444444445,0.025111223111111112,0.08972146736111111,0.25606010382456396,-0.014621405310541347
standard,LUSARAN,11,72,5,2.151362291,0.06944444444444445,0.029880031819444444,0.09502833995833333,0.2576077891218341,-0.026923675570700745
standard,LUSARAN,12,72,5,1.267449556,0.06944444444444445,0.017603466055555555,0.08468772941666666,0.25989768527780166,-0.045261631395056234
standard,LUZ,0,72,43,51.799285179,0.5972222222222222,0.719434516375,0.7259208850416666,0.9242086325015078,-0.03675338695559649
standard,LUZ,1,72,42,53.474171232,0.5833333333333334,0.7426968226666667,0.7469918685277778,0.9361616706301179,-0.06051604195129556
standard,LUZ,2,72,41,53.288798206,0.5694444444444444,0.7401221973055555,0.7485699704722222,0.9515065032550508,-0.09276140158761703
standard,LUZ,3,72,40,55.551893108,0.5555555555555556,0.7715540709444444,0.782002035,0.9970754043281499,-0.1974261459510427
standard,LUZ,4,72,35,55.179039057,0.4861111111111111,0.7663755424583334,0.7058261672083334,0.8227218582171928,-0.21879145225550878
standard,LUZ,5,72,34,56.670859251,0.4722222222222222,0.787095267375,0.720602016625,0.8536516122407442,-0.31352227163458046
standard,LUZ,6,72,34,55.115255883,0.4722222222222222,0.7654896650416667,0.7305646028194445,0.8526505924962539,-0.3104435196355213
standard,LUZ,7,72,32,56.312081827,0.4444444444444444,0.7821122475972222,0.7400158351527778,0.8262528655604913,-0.30113406177884205
standard,LUZ,8,72,30,62.713104165,0.4166666666666667,0.871015335625,0.7653895927916666,0.8526966013350845,-0.4746644383900025
standard,LUZ,9,72,30,58.201580845,0.4166666666666667,0.8083552895138889,0.7304482131527777,0.8134954559587666,-0.34219125899494185
standard,LUZ,10,72,30,47.251301826,0.4166666666666667,0.6562680809166667,0.6545531877777778,0.747062680613112,-0.13192649890335462
standard,LUZ,11,72,29,50.194567215,0.4027777777777778,0.697146766875,0.6647552883472222,0.7590048764646198,-0.1743776164155817
standard,LUZ,12,72,29,43.474131135,0.4027777777777778,0.603807376875,0.6294370547916667,0.7323145051402209,-0.09323595223380465
standard,MABINI,0,72,11,3.00074593,0.1527777777777778,0.04167702680555556,0.17852382033333333,0.4686400874576933,-0.032210686918481723
standard,MABINI,1,72,9,2.825512553,0.125,0.03924322990277778,0.14632427684722224,0.3994254832374055,0.032679444254373635
standard,MABINI,2,72,9,2.28639201,0.125,0.031755444583333334,0.14803269194444443,0.4171790872622099,-0.05522224346298965
standard,MABINI,3,72,9,2.589565075,0.125,0.03596618159722222,0.15108113204166668,0.41156751006917996,-0.027025069878501506
standard,MABINI,4,72,7,2.365625459,0.09722222222222222,0.03285590915277778,0.12227696520833334,0.3454036525059596,-0.03250466364699278
standard,MABINI,5,72,7,1.658917452,0.09722222222222222,0.02304052016666667,0.11519069980555556,0.34738113476162724,-0.044360961693525436
standard,MABINI,6,72,7,1.905492433,0.09722222222222222,0.026465172680555555,0.11930652804166667,0.34888429071914073,-0.05341864314213618
standard,MABINI,7,72,6,2.373733179,0.08333333333333333,0.032968516375,0.11166301134722222,0.3297741861265444,-0.044009732820077696
standard,MABINI,8,72,6,2.439903213,0.08333333333333333,0.033887544625,0.11493360281944444,0.3321661518869018,-0.05920978360978202
standard,MABINI,9,72,6,1.601763692,0.08333333333333333,0.022246717944444445,0.10307310811111112,0.32992355452996264,-0.04495569760337825
standard,MABINI,10,72,6,0.884522458,0.08333333333333333,0.012285034138888888,0.0945088895,0.3320940717967244,-0.05875013621626812
standard,MABINI,11,72,6,0.809745092,0.08333333333333333,0.011246459611111112,0.09444092638888889,0.3334192949327185,-0.0672168918409386
standard,MABINI,12,72,5,0.658046419,0.06944444444444445,0.009139533597222221,0.077981496875,0.3110219277119242,-0.046915180082365504
standard,MABOLO,0,72,71,88.917261915,0.9861111111111112,1.2349619710416666,0.8199350961527778,1.0240347471876368,-0.12713806662090055
standard,MABOLO,1,72,69,104.507561088,0.9583333333333334,1.451493904,0.87944932975,1.0968456700646863,-0.295268344278951
standard,MABOLO,2,72,65,108.012609544,0.9027777777777778,1.5001751325555555,0.8617519161111111,1.0248350386318028,-0.296662792001956
standard,MABOLO,3,72,64,111.449789944,0.8888888888888888,1.5479137492222221,0.96219607625,1.146996660814332,-0.6024617824580065
standard,MABOLO,4,72,63,110.35648652,0.875,1.5327289794444445,0.9398052314444445,1.1527487833939114,-0.5979247189705601
standard,MABOLO,5,72,60,110.806597532,0.8333333333333334,1.5389805212777778,0.956361136138889,1.1560050531447548,-0.7181613065808383
standard,MABOLO,6,72,59,107.395285409,0.8194444444444444,1.4916011862361112,0.988987390375,1.181698262950656,-0.7746980896495563
standard,MABOLO,7,72,58,103.253384277,0.8055555555555556,1.434074781625,1.0024625310694444,1.1572248004038854,-0.6833785968148176
standard,MABOLO,8,72,55,114.82416193,0.7638888888888888,1.5947800268055556,1.0296658446944444,1.2026633899863088,-0.9654347591915229
standard,MABOLO,9,72,55,119.020186172,0.7638888888888888,1.6530581412777778,1.1250026373055555,1.2966227686722869,-1.2845345877790249
standard,MABOLO,10,72,53,102.520005627,0.7361111111111112,1.4238889670416666,1.0297573844027779,1.2011613315074692,-0.9982409333948166
standard,MABOLO,11,72,53,104.73232486,0.7361111111111112,1.4546156230555556,1.0414597695,1.1782205168465603,-0.9226415686544005
standard,MABOLO,12,72,52,82.315130448,0.7222222222222222,1.1432657006666667,0.9075424709166666,1.0467476861789597,-0.5042396305118895
standard,MALUBOG,0,72,10,3.353746974,0.1388888888888889,0.046579819083333335,0.17347393869444444,0.3980781110833546,-0.07524697670525793
standard,MALUBOG,1,72,10,3.203390804,0.1388888888888889,0.04449153894444444,0.1668851043888889,0.39083413085868784,-0.036469675004761504
standard,MALUBOG,2,72,9,3.227075683,0.125,0.044820495597222225,0.15493383381944445,0.37540133388301206,-0.027512265989105833
standard,MALUBOG,3,72,9,3.469252991,0.125,0.048184069319444446,0.1577308430138889,0.3740562685367993,-0.020162291268915
standard,MALUBOG,4,72,9,3.179972421,0.125,0.044166283625000004,0.15297002681944444,0.37117278549504745,-0.004494687780757456
standard,MALUBOG,5,72,9,2.777349029,0.125,0.038574292069444446,0.150262142625,0.37080803305944315,-0.002521418882201809
standard,MALUBOG,6,72,8,3.049490741,0.1111111111111111,0.04235403806944445,0.14269381290277777,0.3628388346862533,-0.04037206014387684
standard,MALUBOG,7,72,7,3.795120174,0.09722222222222222,0.052710002416666665,0.1369055391388889,0.3407045647964443,-0.004602084896041969
standard,MALUBOG,8,72,7,4.312146016,0.09722222222222222,0.05989091688888889,0.14569077808333333,0.34297053098593305,-0.01800938578768374
standard,MALUBOG,9,72,7,3.110955624,0.09722222222222222,0.043207717,0.13353287030555555,0.3462773207930661,-0.03773452976780445
standard,MALUBOG,10,72,7,1.549071774,0.09722222222222222,0.02151488575,0.11257348127777778,0.34375716363704945,-0.022684526658556248
standard,MALUBOG,11,72,7,1.723887028,0.09722222222222222,0.02394287538888889,0.11591534480555556,0.34551828883689767,-0.03319013519417746
standard,MALUBOG,12,72,7,1.298968265,0.09722222222222222,0.018041225902777777,0.1100542694861111,0.3448863406231846,-0.02941421022499413
standard,MAMBALING,0,72,105,113.278405736,1.4583333333333333,1.5733111907777777,0.9166066914722223,1.19009765520454,0.17678357309803616
standard,MAMBALING,1,72,103,105.707849033,1.4305555555555556,1.4681645699027777,0.9320177670138889,1.2818743967595152,0.058432739289677404
standard,MAMBALING,2,72,98,104.162816852,1.3611111111111112,1.446705789611111,0.9484058886111111,1.2643063500388572,-0.004177328446997475
standard,MAMBALING,3,72,96,106.358416894,1.3333333333333333,1.4772002346388888,1.004441716861111,1.242006402823969,0.04253661090333716
standard,MAMBALING,4,72,93,101.362565771,1.2916666666666667,1.407813413486111,0.9785695185972222,1.2509762096490076,0.0191444060782463
standard,MAMBALING,5,72,90,104.440919069,1.25,1.4505683204027777,1.0217340297638888,1.2923437728380767,-0.05947995381428628
standard,MAMBALING,6,72,86,100.734405892,1.1944444444444444,1.3990889707222223,1.0647394953333333,1.3684691928781527,-0.25687699621239335
standard,MAMBALING,7,72,84,111.549304372,1.1666666666666667,1.5492958940555555,1.1255632158333333,1.4382922839159222,-0.3791231293147195
standard,MAMBALING,8,72,79,113.613513856,1.0972222222222223,1.5779654702222223,1.1578192082777778,1.3794996556943884,-0.4526950451356049
standard,MAMBALING,9,72,77,113.002674436,1.0694444444444444,1.569481589388889,1.1332682580555555,1.3732187888022884,-0.43442751291435533
standard,MAMBALING,10,72,74,95.294158181,1.0277777777777777,1.3235299747361111,0.9587275735694445,1.2247211645350757,-0.1745768836222099
standard,MAMBALING,11,72,73,103.94937871,1.0138888888888888,1.4437413709722222,1.0513800068333332,1.2950315027837678,-0.2985990409501358
standard,MAMBALING,12,72,71,82.561282701,0.9861111111111112,1.1466844819583333,0.9053589865972222,1.172505669669737,-0.06449668758676674
standard,PAHINA CENTRAL (POB.),0,72,30,18.873376954,0.4166666666666667,0.2621302354722222,0.4960194851388889,0.6757602293283703,-0.11454020010234167
standard,PAHINA CENTRAL (POB.),1,72,29,18.145905488,0.4027777777777778,0.2520264651111111,0.48538885316666663,0.6651708691791826,-0.08653370274779237
standard,PAHINA CENTRAL (POB.),2,72,29,18.210831868,0.4027777777777778,0.2529282203888889,0.49049900725,0.6712082285731532,-0.10634684981750087
standard,PAHINA CENTRAL (POB.),3,72,29,19.220068307,0.4027777777777778,0.26694539315277777,0.49152743668055554,0.6630426390465739,-0.07959204431496603
standard,PAHINA CENTRAL (POB.),4,72,29,19.253945342,0.4027777777777778,0.2674159075277778,0.4845808377222222,0.6456582123180957,-0.023722192639324957
standard,PAHINA CENTRAL (POB.),5,72,29,18.134245001,0.4027777777777778,0.25186451390277775,0.5193881980972223,0.6889900027917493,-0.16574242015211604
standard,PAHINA CENTRAL (POB.),6,72,28,18.683349821,0.3888888888888889,0.25949096973611113,0.5072976944861111,0.6858665855907905,-0.16346414753061067
standard,PAHINA CENTRAL (POB.),7,72,26,19.772668074,0.3611111111111111,0.27462038991666665,0.4943127198333333,0.6456039819377667,-0.1277215739793207
standard,PAHINA CENTRAL (POB.),8,72,26,21.050682492,0.3611111111111111,0.29237059016666667,0.4940593432777778,0.6341075028482267,-0.08791576914042665
standard,PAHINA CENTRAL (POB.),9,72,26,20.914635598,0.3611111111111111,0.29048104997222224,0.5054125117777778,0.6393665383580552,-0.10603608184146873
standard,PAHINA CENTRAL (POB.),10,72,26,17.755905398,0.3611111111111111,0.24660979719444445,0.47948773638888886,0.6353476366193415,-0.09217523734381294
standard,PAHINA CENTRAL (POB.),11,72,26,17.614696547,0.3611111111111111,0.24464856315277778,0.4728091417638889,0.6287423030244069,-0.06958388551506478
standard,PAHINA CENTRAL (POB.),12,72,26,11.804481692,0.3611111111111111,0.1639511346111111,0.43194609244444443,0.6419019374133621,-0.11482541553761183
standard,PAHINA SAN NICOLAS,0,72,7,2.565941596,0.09722222222222222,0.035638077722222224,0.12624452877777778,0.3041319485452527,-0.053847294902928944
standard,PAHINA SAN NICOLAS,1,72,7,2.796823978,0.09722222222222222,0.038844777472222224,0.12757059572222224,0.30115533865556293,-0.03331974724367326
standard,PAHINA SAN NICOLAS,2,72,7,2.17958238,0.09722222222222222,0.030271977500000002,0.12289671911111111,0.30619511449716796,-0.06819394102809828
standard,PAHINA SAN NICOLAS,3,72,7,2.400129083,0.09722222222222222,0.033335126152777776,0.12427801284722222,0.30391281796070196,-0.05232922367803017
standard,PAHINA SAN NICOLAS,4,72,6,2.012218898,0.08333333333333333,0.027947484694444445,0.10679021183333333,0.282596000903169,-0.045446541873709556
standard,PAHINA SAN NICOLAS,5,72,6,1.984461885,0.08333333333333333,0.027561970625,0.10570941209722222,0.2813199994924697,-0.036026878589074496
standard,PAHINA SAN NICOLAS,6,72,6,1.912814418,0.08333333333333333,0.026566866916666668,0.10559240291666666,0.28310250469887926,-0.04919745963783395
standard,PAHINA SAN NICOLAS,7,72,6,2.170695528,0.08333333333333333,0.030148549,0.10706306661111112,0.2796090840201363,-0.023463503707951805
standard,PAHINA SAN NICOLAS,8,72,6,2.772391632,0.08333333333333333,0.038505439333333336,0.11415894486111111,0.2784118385245622,-0.014717623964570326
standard,PAHINA SAN NICOLAS,9,72,6,2.431081736,0.08333333333333333,0.03376502411111111,0.11088189641666667,0.2803186853171577,-0.02866485533302865
standard,PAHINA SAN NICOLAS,10,72,6,1.5807835430000001,0.08333333333333333,0.02195532698611111,0.1008675624861111,0.2819563985230591,-0.04071955783686865
standard,PAHINA SAN NICOLAS,11,72,6,1.989936385,0.08333333333333333,0.027638005347222223,0.10607279931944444,0.28166502147672406,-0.03856968568923791
standard,PAHINA SAN NICOLAS,12,72,6,1.381083749,0.08333333333333333,0.01918171873611111,0.09952883643055556,0.284260267797072,-0.05779650710191664
standard,PAMUTAN,0,72,1,1.006419797,0.013888888888888888,0.01397805273611111,0.02766847776388889,0.11832093781065559,-0.022185816586668183
standard,PAMUTAN,1,72,1,0.869389674,0.013888888888888888,0.012074856583333333,0.025874634833333333,0.1185489386649557,-0.02612905423827061
standard,PAMUTAN,2,72,1,0.822850062,0.013888888888888888,0.011428473083333333,0.02511048736111111,0.1178975251237054,-0.01488310161475992
standard,PAMUTAN,3,72,1,0.671014629,0.013888888888888888,0.009319647625,0.02297454901388889,0.11740189837019673,-0.006368148745920843
standard,PAMUTAN,4,72,1,0.535267889,0.013888888888888888,0.007434276236111111,0.02124492290277778,0.11790351932864042,-0.014986302626619263
standard,PAMUTAN,5,72,1,0.518136342,0.013888888888888888,0.007196338083333333,0.020937556611111113,0.11765227575792922,-0.010665191907700322
standard,PAMUTAN,6,72,1,0.551204771,0.013888888888888888,0.007655621819444444,0.021544510708333332,0.11842500258655886,-0.023984658251487545
standard,PAMUTAN,7,72,1,0.830892694,0.013888888888888888,0.011540176305555556,0.025429065194444444,0.11895448401312521,-0.03316165463719445
standard,PAMUTAN,8,72,1,1.035335604,0.013888888888888888,0.014379661166666667,0.028244077833333332,0.11916830121174696,-0.03687914826743488
standard,PAMUTAN,9,72,1,0.529326858,0.013888888888888888,0.007351761916666667,0.021240650805555556,0.11824543238726119,-0.02088163580076996
standard,PAMUTAN,10,72,1,0.448584308,0.013888888888888888,0.006230337611111111,0.0201192265,0.11819968840784316,-0.02009191978961855
standard,PAMUTAN,11,72,1,0.700179498,0.013888888888888888,0.00972471525,0.02351107125,0.11800471378264517,-0.01672933901416962
standard,PAMUTAN,12,72,1,0.267428725,0.013888888888888888,0.003714287847222222,0.017562331097222224,0.11778988807088105,-0.013030829315430204
standard,PARDO (POB.),0,72,64,80.818292867,0.8888888888888888,1.1224762898194445,0.8577403690138888,1.0656909561479666,0.016133964328759687
standard,PARDO (POB.),1,72,61,90.30750284,0.8472222222222222,1.2542708727777778,0.8638694856111111,1.0594558443510396,-0.01886948360982532
standard,PARDO (POB.),2,72,59,96.578003305,0.8194444444444444,1.3413611570138888,0.9871709790138888,1.2401714834584046,-0.40793275625280745
standard,PARDO (POB.),3,72,57,88.155216646,0.7916666666666666,1.2243780089722223,0.9566732809444445,1.2130686388243723,-0.360520804108424
standard,PARDO (POB.),4,72,52,85.827122086,0.7222222222222222,1.1920433623055555,0.8979110488888888,1.0811890496661842,-0.39244927427299126
standard,PARDO (POB.),5,72,50,95.546125827,0.6944444444444444,1.327029525375,0.9695083491250001,1.1772680105197342,-0.6834152945610574
standard,PARDO (POB.),6,72,48,100.844541234,0.6666666666666666,1.40061862825,1.139946674,1.33844878733833,-1.2238629526823464
standard,PARDO (POB.),7,72,45,99.302535767,0.625,1.3792018856527777,1.0748658782916667,1.2451725941270704,-1.1112575852461455
standard,PARDO (POB.),8,72,41,111.765516942,0.5694444444444444,1.5522988464166667,1.205842292138889,1.376450780547889,-2.274989409332547
standard,PARDO (POB.),9,72,40,111.46007793700001,0.5555555555555556,1.548056638013889,1.2224127354305556,1.384276875398001,-2.302425955078593
standard,PARDO (POB.),10,72,40,99.409971348,0.5555555555555556,1.3806940465,1.0473465891944445,1.2261783443999157,-1.5911612747723565
standard,PARDO (POB.),11,72,40,104.818821901,0.5555555555555556,1.4558169708472222,1.122298212263889,1.2806229886250504,-1.8263747735870521
standard,PARDO (POB.),12,72,39,84.748049589,0.5416666666666666,1.1770562442916666,0.9128917353472222,1.042608635869241,-0.8690473854666654
standard,PARI-AN,0,72,9,2.878981641,0.125,0.039985856125,0.153293447375,0.37836629053862875,-0.04380714802524199
standard,PARI-AN,1,72,9,2.687742623,0.125,0.03732975865277778,0.1505457209861111,0.3769979604074055,-0.03627111644524006
standard,PARI-AN,2,72,9,2.43871828,0.125,0.03387108722222222,0.1496573591111111,0.37900919648547865,-0.047357358327180465
standard,PARI-AN,3,72,9,2.736928671,0.125,0.03801289820833333,0.14925413040277777,0.37481743842488385,-0.0243183873025008
standard,PARI-AN,4,72,9,2.555574423,0.125,0.035494089208333336,0.148895738375,0.3779018060327216,-0.04124595445074175
standard,PARI-AN,5,72,7,2.39265392,0.09722222222222222,0.03323130444444444,0.11944921636111111,0.2965003249092322,-0.0016222039734437033
standard,PARI-AN,6,72,7,2.772394855,0.09722222222222222,0.03850548409722222,0.12228052059722222,0.29347029146053333,0.01874499944589203
standard,PARI-AN,7,72,7,2.835839976,0.09722222222222222,0.039386666333333334,0.12429994425,0.2954862975796827,0.005217151065283199
standard,PARI-AN,8,72,7,2.998523752,0.09722222222222222,0.04164616322222222,0.12869014038888887,0.29888254659763325,-0.017781859799996136
standard,PARI-AN,9,72,7,3.354333312,0.09722222222222222,0.04658796266666667,0.13275053722222221,0.2981100228050408,-0.012527323631483345
standard,PARI-AN,10,72,7,2.382389539,0.09722222222222222,0.03308874359722222,0.12457662715277777,0.3046549526972744,-0.057474933653275606
standard,PARI-AN,11,72,7,2.384012824,0.09722222222222222,0.03311128922222222,0.1233960485,0.3026060449732737,-0.04329900937898512
standard,PARI-AN,12,72,7,1.4792243680000001,0.09722222222222222,0.02054478288888889,0.11332637644444445,0.3054561789057739,-0.0630444526795968
standard,PARIL,0,72,5,0.654517591,0.06944444444444445,0.009090522097222222,0.07707832329166667,0.2612060692632845,-0.055812290907326645
standard,PARIL,1,72,5,0.548945996,0.06944444444444445,0.007624249944444444,0.07662442911111111,0.2630374207575296,-0.07066907934961986
standard,PARIL,2,72,5,0.473371449,0.06944444444444445,0.006574603458333333,0.07470448309722222,0.26133234420642115,-0.05683336107984127
standard,PARIL,3,72,5,0.519776611,0.06944444444444445,0.007219119597222223,0.07523482876388889,0.2611071256287234,-0.05501256890872552
standard,PARIL,4,72,5,0.527578564,0.06944444444444445,0.007327480055555556,0.0761568471111111,0.26269210981361085,-0.06785981310556122
standard,PARIL,5,72,5,0.375056712,0.06944444444444445,0.005209121,0.07432639975,0.26307120160375946,-0.07094410052258704
standard,PARIL,6,72,5,0.395097139,0.06944444444444445,0.005487460263888889,0.07453653859722223,0.2629803702188388,-0.0702046920129793
standard,PARIL,7,72,5,0.47114835,0.06944444444444445,0.006543727083333333,0.07573518761111112,0.2632877318531892,-0.07270778446254722
standard,PARIL,8,72,5,0.501424259,0.06944444444444445,0.006964225819444445,0.07597558684722222,0.2628675230708422,-0.06928642092272352
standard,PARIL,9,72,5,0.33888292999999997,0.06944444444444445,0.004706707361111111,0.07388133627777778,0.26310212657891585,-0.07119590205863657
standard,PARIL,10,72,5,0.178465459,0.06944444444444445,0.0024786869305555557,0.071588373375,0.26292018762273217,-0.06971491913082017
standard,PARIL,11,72,5,0.20402651,0.06944444444444445,0.0028337015277777777,0.07172801433333334,0.26250751776105913,-0.06635958397457098
standard,PARIL,12,72,5,0.121147746,0.06944444444444445,0.0016826075833333333,0.07078996472222222,0.26289595139149113,-0.06951771355720959
standard,PASIL,0,72,70,39.356092493,0.9722222222222222,0.5466123957361111,0.817586486375,1.1795477118253561,-0.13908232128633835
standard,PASIL,1,72,69,33.35960993,0.9583333333333334,0.4633279156944444,0.8110240221666667,1.1748212704506953,-0.11814077367362885
standard,PASIL,2,72,68,32.391868605,0.9444444444444444,0.44988706395833333,0.8388364825416667,1.205789198079218,-0.16602113669867746
standard,PASIL,3,72,66,33.026514363,0.9166666666666666,0.458701588375,0.8382523759583334,1.2076752395257833,-0.17330193139422767
standard,PASIL,4,72,65,33.385185323,0.9027777777777778,0.4636831294861111,0.8484164769861111,1.212219336788455,-0.17142274872954588
standard,PASIL,5,72,63,28.892015616000002,0.875,0.4012779946666667,0.84663140275,1.2387019947840292,-0.22921334626424716
standard,PASIL,6,72,62,27.445353466,0.8611111111111112,0.38118546480555554,0.8642242087777777,1.2734201242376295,-0.2885297740074435
standard,PASIL,7,72,57,33.587701845,0.7916666666666666,0.46649585895833334,0.8330009863194444,1.1220762985020887,-0.2270995034251191
standard,PASIL,8,72,56,32.365488274,0.7777777777777778,0.4495206704722222,0.8701733484722223,1.159673859658792,-0.3006844217653668
standard,PASIL,9,72,55,32.604297161,0.7638888888888888,0.45283746056944446,0.8348666987361111,1.1057231400109557,-0.17393611143765209
standard,PASIL,10,72,54,26.429341663,0.75,0.3670741897638889,0.827858772625,1.1449388088094676,-0.2501153783589285
standard,PASIL,11,72,53,28.768356631,0.7361111111111112,0.3995605087638889,0.7941324310416666,1.1096930895644366,-0.16682047444567782
standard,PASIL,12,72,53,19.857220031,0.7361111111111112,0.27579472265277777,0.7817907113194444,1.1378425131585455,-0.2267684283218696
standard,PIT-OS,0,72,16,13.263131717,0.2222222222222222,0.1842101627361111,0.3308145569027778,0.5115091579633181,-0.02134800545097648
standard,PIT-OS,1,72,15,14.127580889,0.20833333333333334,0.19621640123611112,0.3345612847638889,0.511322997061928,-0.05311814978216778
standard,PIT-OS,2,72,15,12.554985584,0.20833333333333334,0.17437479977777778,0.32221182616666666,0.513240235850333,-0.06103042562745653
standard,PIT-OS,3,72,13,13.209084056,0.18055555555555555,0.18345950077777778,0.30277048819444446,0.4669120615197387,-0.07122998164028616
standard,PIT-OS,4,72,13,12.703687372,0.18055555555555555,0.17644010238888888,0.2969557223611111,0.4672072479958816,-0.07258489442097149
standard,PIT-OS,5,72,13,11.611722379,0.18055555555555555,0.16127392193055556,0.28331421118055555,0.45863258567935855,-0.03357584017602555
standard,PIT-OS,6,72,13,12.898300396,0.18055555555555555,0.17914306105555555,0.3057983527222222,0.4759261679620574,-0.11299112677519929
standard,PIT-OS,7,72,12,11.997231519,0.16666666666666666,0.16662821554166668,0.2873501869861111,0.46141134280753776,-0.0949164831103404
standard,PIT-OS,8,72,12,14.576215815,0.16666666666666666,0.202447441875,0.32342553545833336,0.4775035132397912,-0.17262082651833777
standard,PIT-OS,9,72,12,14.684620237,0.16666666666666666,0.20395305884722223,0.3240225623472222,0.47237065857220517,-0.14754648669682835
standard,PIT-OS,10,72,11,10.210019813,0.1527777777777778,0.1418058307361111,0.25647025593055556,0.43648252661597614,-0.029864554199048765
standard,PIT-OS,11,72,11,11.413035594,0.1527777777777778,0.15851438325,0.26505929058333333,0.4287697423269184,0.00620994557714627
standard,PIT-OS,12,72,11,8.899526244,0.1527777777777778,0.12360453116666667,0.24789809822222222,0.44187483391097737,-0.05546763721224002
standard,PULANGBATO,0,72,6,11.79276622,0.08333333333333333,0.16378841972222222,0.2179889381388889,0.30602096631299935,-0.22594834386658502
standard,PULANGBATO,1,72,6,14.006129661,0.08333333333333333,0.194529578625,0.23603000418055556,0.30266117011685995,-0.19917680737245336
standard,PULANGBATO,2,72,6,13.228694148,0.08333333333333333,0.18373186316666668,0.2367324795,0.31187919372993744,-0.2733348121232331
standard,PULANGBATO,3,72,6,11.403070476,0.08333333333333333,0.15837597883333332,0.21316691933333334,0.2971388974588,-0.15581631919604577
standard,PULANGBATO,4,72,6,11.678679381,0.08333333333333333,0.16220388029166666,0.21389995084722221,0.2969909602659171,-0.1546657080975189
standard,PULANGBATO,5,72,6,10.353492411,0.08333333333333333,0.14379850570833333,0.204633297125,0.3013668942540785,-0.1889426102852949
standard,PULANGBATO,6,72,6,12.071963637,0.08333333333333333,0.167666161625,0.215295724125,0.29329455729457815,-0.12610221970560498
standard,PULANGBATO,7,72,6,13.576709221,0.08333333333333333,0.18856540584722223,0.24035118384722223,0.3186601726587363,-0.3293072738182703
standard,PULANGBATO,8,72,6,17.627007925,0.08333333333333333,0.2448195545138889,0.2850266441527778,0.3373445716708351,-0.48976325865020076
standard,PULANGBATO,9,72,6,12.703819873,0.08333333333333333,0.17644194268055555,0.23377211034722223,0.3099371738857733,-0.2575264957188377
standard,PULANGBATO,10,72,5,9.780456414,0.06944444444444445,0.13583967241666667,0.1882506952222222,0.2742651163823336,-0.1640223864743
standard,PULANGBATO,11,72,5,11.499459131,0.06944444444444445,0.15971471015277777,0.2054243520138889,0.27707061119263504,-0.18795806768133483
standard,PULANGBATO,12,72,5,8.443141079,0.06944444444444445,0.11726584831944445,0.166675912375,0.25946182906897486,-0.04175870094314038
standard,PUNG-OL-SIBUGAY,0,72,13,3.981360321,0.18055555555555555,0.055296671125,0.218535874875,0.49981462540475013,-0.08009941304408308
standard,PUNG-OL-SIBUGAY,1,72,13,3.640764805,0.18055555555555555,0.05056617784722222,0.2081075699861111,0.49118416826346795,-0.04312061968262393
standard,PUNG-OL-SIBUGAY,2,72,13,3.777488052,0.18055555555555555,0.052465111833333335,0.21304142708333335,0.4911911959973209,-0.04315046928694244
standard,PUNG-OL-SIBUGAY,3,72,13,4.196720929,0.18055555555555555,0.058287790680555555,0.2279898722638889,0.5072109615988332,-0.11230290441218616
standard,PUNG-OL-SIBUGAY,4,72,13,3.872395733,0.18055555555555555,0.05378327406944444,0.21962649609722223,0.5030226344934037,-0.09400892401414174
standard,PUNG-OL-SIBUGAY,5,72,13,3.211862088,0.18055555555555555,0.04460919566666667,0.2114100797777778,0.5025432790354677,-0.09192484572350645
standard,PUNG-OL-SIBUGAY,6,72,13,3.47556424,0.18055555555555555,0.048271725555555554,0.21836833191666666,0.5054451925348481,-0.10457179677377848
standard,PUNG-OL-SIBUGAY,7,72,13,4.041334842,0.18055555555555555,0.056129650583333336,0.21956084972222223,0.4990976663668558,-0.07700293852344386
standard,PUNG-OL-SIBUGAY,8,72,13,4.387274004,0.18055555555555555,0.060934361166666666,0.22901844016666667,0.5032859910015933,-0.09515475631372405
standard,PUNG-OL-SIBUGAY,9,72,13,3.699521575,0.18055555555555555,0.051382244097222224,0.21810509693055555,0.4995887653539489,-0.07912346645663515
standard,PUNG-OL-SIBUGAY,10,72,12,2.106741782,0.16666666666666666,0.029260302527777778,0.18648191066666667,0.4887080499705907,-0.07476001147725819
standard,PUNG-OL-SIBUGAY,11,72,12,2.789508085,0.16666666666666666,0.038743167847222225,0.19418234651388888,0.4860502474593673,-0.0631017937489049
standard,PUNG-OL-SIBUGAY,12,72,10,1.474355079,0.1388888888888889,0.020477153875,0.15216428940277776,0.4303380785774455,-0.05730113210727317
