mode,barangay,horizon,n,mae,rmse,r2
standard,PASIL,3,72,0.8382523759583334,1.2076752395257833,-0.17330193139422767
standard,PASIL,4,72,0.8484164769861111,1.212219336788455,-0.17142274872954588
standard,PASIL,8,72,0.8701733484722223,1.159673859658792,-0.3006844217653668
standard,PASIL,12,72,0.7817907113194444,1.1378425131585455,-0.2267684283218696
standard,PIT-OS,0,72,0.3308145569027778,0.5115091579633181,-0.02134800545097648
standard,PIT-OS,1,72,0.3345612847638889,0.511322997061928,-0.05311814978216778
standard,PIT-OS,2,72,0.32221182616666666,0.513240235850333,-0.06103042562745653
standard,PIT-OS,3,72,0.30277048819444446,0.4669120615197387,-0.07122998164028616
standard,PIT-OS,4,72,0.2969557223611111,0.4672072479958816,-0.07258489442097149
standard,PIT-OS,8,72,0.32342553545833336,0.4775035132397912,-0.17262082651833777
standard,PIT-OS,12,72,0.24789809822222222,0.44187483391097737,-0.05546763721224002
standard,PULANGBATO,0,72,0.2179889381388889,0.30602096631299935,-0.22594834386658502
standard,PULANGBATO,1,72,0.23603000418055556,0.30266117011685995,-0.19917680737245336
standard,PULANGBATO,2,72,0.2367324795,0.31187919372993744,-0.2733348121232331
standard,PULANGBATO,3,72,0.21316691933333334,0.2971388974588,-0.15581631919604577
standard,PULANGBATO,4,72,0.21389995084722221,0.2969909602659171,-0.1546657080975189
standard,PULANGBATO,8,72,0.2850266441527778,0.3373445716708351,-0.48976325865020076
standard,PULANGBATO,12,72,0.166675912375,0.25946182906897486,-0.04175870094314038
standard,PUNG-OL-SIBUGAY,0,72,0.218535874875,0.49981462540475013,-0.08009941304408308
standard,PUNG-OL-SIBUGAY,1,72,0.2081075699861111,0.49118416826346795,-0.04312061968262393
standard,PUNG-OL-SIBUGAY,2,72,0.21304142708333335,0.4911911959973209,-0.04315046928694244
standard,PUNG-OL-SIBUGAY,3,72,0.2279898722638889,0.5072109615988332,-0.11230290441218616
standard,PUNG-OL-SIBUGAY,4,72,0.21962649609722223,0.5030226344934037,-0.09400892401414174
standard,PUNG-OL-SIBUGAY,8,72,0.22901844016666667,0.5032859910015933,-0.09515475631372405
standard,PUNG-OL-SIBUGAY,12,72,0.15216428940277776,0.4303380785774455,-0.05730113210727317
standard,PUNTA PRINCESA,0,72,1.0055340155972223,1.2698983765441767,-0.24422317917987701
standard,PUNTA PRINCESA,1,72,1.032553898763889,1.3023922856788706,-0.3009666890790941
standard,PUNTA PRINCESA,2,72,1.0697597252083333,1.302748128024213,-0.5316921168882218
standard,PUNTA PRINCESA,3,72,1.0384462010833333,1.2586650373841224,-0.4268047453285573
standard,PUNTA PRINCESA,4,72,0.9973511436111111,1.204692287179679,-0.3572891393109199
standard,PUNTA PRINCESA,8,72,1.223445277763889,1.4309200971100478,-0.9176888110642845
standard,PUNTA PRINCESA,12,72,0.9653954254305556,1.1631999693943267,-0.23858893361360067
standard,QUIOT PARDO,0,72,0.9458745987916667,1.1599106367037941,-0.10147120653166564
standard,QUIOT PARDO,1,72,0.9796785105,1.1974016557627913,-0.17308513881920629
standard,QUIOT PARDO,2,72,0.9635018443055555,1.18392684339293,-0.13412259751910494
standard,QUIOT PARDO,3,72,1.025315572,1.2799619946306846,-0.3255753452023433
standard,QUIOT PARDO,4,72,1.045229541861111,1.3089509760770635,-0.37152874890298593
standard,QUIOT PARDO,8,72,1.2064390267361111,1.4310607562066304,-0.5971858671817551
standard,QUIOT PARDO,12,72,1.0188462021666667,1.215066740582866,-0.1990586185527734
standard,SAMBAG I (POB.),0,72,0.6308366936805555,0.7721079147750058,0.05201077405222443
standard,SAMBAG I (POB.),1,72,0.6292695098333333,0.7812163757449103,0.00132886698397916
standard,SAMBAG I (POB.),2,72,0.6540288749027778,0.7843476320793806,-0.039505561279396195
standard,SAMBAG I (POB.),3,72,0.6810680992638889,0.794865860017781,-0.06100163149551219
standard,SAMBAG I (POB.),4,72,0.7262803944583334,0.8357502171061184,-0.1665309784912754
standard,SAMBAG I (POB.),8,72,0.7801683063055556,0.9033109493386957,-0.34584535777148906
standard,SAMBAG I (POB.),12,72,0.7172115590138889,0.8299752640382758,-0.12864877981588574
standard,SAMBAG II (POB.),0,72,0.7978011599444444,0.9477862828931195,-0.026853622139185962
standard,SAMBAG II (POB.),1,72,0.8467333944861111,0.983104087322542,-0.1048077317550904
standard,SAMBAG II (POB.),2,72,0.8792271628055556,1.0179764732579206,-0.16581061261996344
standard,SAMBAG II (POB.),3,72,0.8421424485416666,0.9942755803680698,-0.09528084882434329
standard,SAMBAG II (POB.),4,72,0.820213450375,0.9859130484829675,-0.0787786793089238
standard,SAMBAG II (POB.),8,72,0.9037847813472222,1.0419420023215153,-0.22373864276363764
standard,SAMBAG II (POB.),12,72,0.8134122090694444,0.9597440785681299,-0.02578463627512706
standard,SAN ANTONIO (POB.),0,72,0.2037618253888889,0.4542468920558502,-0.0611783717037675
standard,SAN ANTONIO (POB.),1,72,0.20596235347222222,0.4566301181355065,-0.072342618912011325
standard,SAN ANTONIO (POB.),2,72,0.20286605831944443,0.45606566571888807,-0.069693156016293
standard,SAN ANTONIO (POB.),3,72,0.21045029109722221,0.457631713348489,-0.07705203746312139
standard,SAN ANTONIO (POB.),4,72,0.21046384423611111,0.4604828857431338,-0.09051451003480926
standard,SAN ANTONIO (POB.),8,72,0.20546232634722222,0.44091482219416567,-0.050886427686942515
standard,SAN ANTONIO (POB.),12,72,0.16840290565277777,0.43475858729738265,-0.0791342637909489
standard,SAN JOSE,0,72,0.25738706166666664,0.347972718479447,-0.1070629742260707
standard,SAN JOSE,1,72,0.27960779919444445,0.34435909962239264,-0.0841891610765253
standard,SAN JOSE,2,72,0.25242797,0.32507072327505,0.03386537023484215
standard,SAN JOSE,3,72,0.29121472293055556,0.36064985414871853,-0.18919604386278355
standard,SAN JOSE,4,72,0.2813018219583333,0.36692165152594286,-0.23091655642080422
standard,SAN JOSE,8,72,0.32403618120833333,0.384622812579079,-0.35254590131420627
standard,SAN JOSE,12,72,0.21126436804166668,0.31635611112568424,-0.14026567915911992
standard,SAN NICOLAS CENTRAL,0,72,0.7172220187638889,1.1016803821540113,-0.1205376777148488
standard,SAN NICOLAS CENTRAL,1,72,0.716933266625,1.0969512790796836,-0.1044472612197036
standard,SAN NICOLAS CENTRAL,2,72,0.7037894457777778,1.0973531552775073,-0.1219427719821431
standard,SAN NICOLAS CENTRAL,3,72,0.7007085055833333,1.0671569406258334,-0.07888583403505245
standard,SAN NICOLAS CENTRAL,4,72,0.6718787838472222,1.04660213117928,-0.11276294195709036
standard,SAN NICOLAS CENTRAL,8,72,0.6832367020416666,1.0630240398960473,-0.14080316399485837
standard,SAN NICOLAS CENTRAL,12,72,0.6215305678888888,1.0860267905240888,-0.21920050241110656
standard,SAN ROQUE (CIUDAD),0,72,0.4687592486666667,0.7374523221096065,0.012523485967402048
standard,SAN ROQUE (CIUDAD),1,72,0.46321587941666664,0.7547035060568392,-0.03421686464814444
standard,SAN ROQUE (CIUDAD),2,72,0.47463919045833336,0.7855921740289511,-0.12060660288421965
standard,SAN ROQUE (CIUDAD),3,72,0.47228481729166666,0.7758518332122101,-0.092990687159336
standard,SAN ROQUE (CIUDAD),4,72,0.44018513016666666,0.7425900576891791,-0.06388720794543867
standard,SAN ROQUE (CIUDAD),8,72,0.45881630223611114,0.7633827383345185,-0.12429944759581968
standard,SAN ROQUE (CIUDAD),12,72,0.41799070116666664,0.7871732437423288,-0.20217913697651269
standard,SANTA CRUZ (POB.),0,72,0.20115974966666667,0.353590740284235,-0.04538212550142129
standard,SANTA CRUZ (POB.),1,72,0.1945951599027778,0.35251290047617456,-0.03901862659841582
standard,SANTA CRUZ (POB.),2,72,0.2015684173611111,0.35460137092407934,-0.05136647361653224
standard,SANTA CRUZ (POB.),3,72,0.19250045794444445,0.3527386291525967,-0.04034970634453683
standard,SANTA CRUZ (POB.),4,72,0.20089569502777777,0.3550274038091942,-0.05389430233757175
standard,SANTA CRUZ (POB.),8,72,0.21300628147222223,0.3595314246785429,-0.0808041777385291
standard,SANTA CRUZ (POB.),12,72,0.15538703773611112,0.3251296099563723,-0.07030629061262594
standard,SAPANGDAKU,0,72,0.2727122933055556,0.37250049449757827,9.5234751322959e-4
standard,SAPANGDAKU,1,72,0.26920584918055557,0.3553799389134407,0.09067671292872992
standard,SAPANGDAKU,2,72,0.2707762343333333,0.37394795777016715,-0.006826940867446618
standard,SAPANGDAKU,3,72,0.2684660297222222,0.36779314374533645,0.026043064580240638
standard,SAPANGDAKU,4,72,0.2752520995277778,0.37128819029920196,0.00744457415927402
standard,SAPANGDAKU,8,72,0.3009429143611111,0.3800339421442242,-0.1158022840384898
standard,SAPANGDAKU,12,72,0.20340021355555554,0.3398486936284141,0.03429492650982058
standard,SAWANG CALERO (POB.),0,72,0.6498156739583333,1.1398790663655483,0.03830709618723105
standard,SAWANG CALERO (POB.),1,72,0.7198500085972223,1.214654535085058,-0.09200444827247112
standard,SAWANG CALERO (POB.),2,72,0.6979091824166667,1.220823559053622,-0.1031248260383193
standard,SAWANG CALERO (POB.),3,72,0.6802754584305556,1.1936097502723841,-0.054492684057745766
standard,SAWANG CALERO (POB.),4,72,0.7058498274027778,1.2026303731394248,-0.0704914217356507
standard,SAWANG CALERO (POB.),8,72,0.7388405301805555,1.2394071514391611,-0.1325982607321532
standard,SAWANG CALERO (POB.),12,72,0.7450436880555555,1.267656262002519,-0.1806180887630846
standard,SINSIN,0,72,0.07182500490277778,0.23174211883108442,-0.023542866086107672
standard,SINSIN,1,72,0.07223658841666666,0.2349118596676223,-0.051734147485307025
standard,SINSIN,2,72,0.06961048538888889,0.23457549639591688,-0.04872441041427189
standard,SINSIN,3,72,0.06793137930555555,0.23151997008842348,-0.02158146365395419
standard,SINSIN,4,72,0.067707645624999993,0.23152866040217931,-0.021658157081845264
standard,SINSIN,8,72,0.07224596775,0.2346714402420689,-0.04958246449135073
standard,SINSIN,12,72,0.05939647358333333,0.2331660745836291,-0.03615997300607465
standard,SIRAO,0,72,0.17882257191666667,0.35678150996858965,-0.06433411244312892
standard,SIRAO,1,72,0.18538770420833334,0.355863685177609,-0.05886513101246571
standard,SIRAO,2,72,0.1847416798888889,0.36552448797040515,-0.11713654253297268
standard,SIRAO,3,72,0.1772476490972222,0.35979947666868217,-0.0824163856821325
standard,SIRAO,4,72,0.17204295091666666,0.3391855193141607,0.03806016645101806
standard,SIRAO,8,72,0.20899764044444444,0.35626982660093004,-0.061283441243539905
standard,SIRAO,12,72,0.16251391813888888,0.35758470630781064,-0.0691316229166139
standard,SUBA POB. (SUBA SAN NICOLAS),0,72,0.8917257832777777,1.2724920240164994,-0.06470309119053641
standard,SUBA POB. (SUBA SAN NICOLAS),1,72,0.8583059534583334,1.2949155455000856,-0.09436783376115243
standard,SUBA POB. (SUBA SAN NICOLAS),2,72,0.8914044158194444,1.3639584459702732,-0.20552795223220044
standard,SUBA POB. (SUBA SAN NICOLAS),3,72,0.8917209606944445,1.3550817366260306,-0.1898877403834478
standard,SUBA POB. (SUBA SAN NICOLAS),4,72,0.8831061635138889,1.3291141801901698,-0.1447208385807166
standard,SUBA POB. (SUBA SAN NICOLAS),8,72,0.9038524151388889,1.323240950017422,-0.1346263644483503
standard,SUBA POB. (SUBA SAN NICOLAS),12,72,0.8531172703888888,1.3473007124486567,-0.17406068414472697
standard,SUDLON I,0,72,0.08922478091666666,0.25392116100572976,0.002258638991986972
standard,SUDLON I,1,72,0.09045720725,0.24959007879683232,0.036004909442191924
standard,SUDLON I,2,72,0.09071169133333333,0.2581472849291731,-0.031229454905427723
standard,SUDLON I,3,72,0.08524682472222223,0.2498152695543059,0.034264610177579424
standard,SUDLON I,4,72,0.08615510236111111,0.24971804680053541,0.03501615097737054
standard,SUDLON I,8,72,0.09341387694444445,0.25142929884644344,0.02174527469056986
standard,SUDLON I,12,72,0.07782975315277778,0.2603392482694701,-0.04881642208487835
standard,SUDLON II,0,72,0.08207686725,0.22873895922186388,0.0028135461792889727
standard,SUDLON II,1,72,0.08000012831944445,0.21987705001320448,0.07858369719453007
standard,SUDLON II,2,72,0.08274765791666668,0.23126165338060597,-0.019303091357848468
standard,SUDLON II,3,72,0.07925134905555556,0.23096677163572565,-0.01670532178498485
standard,SUDLON II,4,72,0.07819963398611111,0.23180609561386106,-0.024108080720739444
standard,SUDLON II,8,72,0.08822090727777777,0.2293326252793219,-0.0023693398630533213
standard,SUDLON II,12,72,0.06463143630555555,0.2339523539378122,-0.04316000398976727
standard,T. PADILLA,0,72,0.491546255875,0.6751575251065189,0.08514806335963487
standard,T. PADILLA,1,72,0.491054374,0.6541291574360836,0.13891474973288742
standard,T. PADILLA,2,72,0.49362099584722224,0.6759041137707966,0.08063214777651762
standard,T. PADILLA,3,72,0.4648509263194444,0.6463702675215451,0.15922096045699918
standard,T. PADILLA,4,72,0.48466799544444444,0.6584629315190519,0.12746713026191947
standard,T. PADILLA,8,72,0.4880215073888889,0.6531101515132,0.13858586749912727
standard,T. PADILLA,12,72,0.4738775196388889,0.7312621189803399,-0.08455179265364521
standard,TABUNAN,0,72,0.13776649422222223,0.34566938685666093,-0.09245554294729064
standard,TABUNAN,1,72,0.13746705334722223,0.3472311288556351,-0.10234931973813644
standard,TABUNAN,2,72,0.13713792368055555,0.3461287515024229,-0.09536102963772364
standard,TABUNAN,3,72,0.13586365308333334,0.3457947148633184,-0.09324786127911966
standard,TABUNAN,4,72,0.136119678,0.3449348587052439,-0.0878176617143458
standard,TABUNAN,8,72,0.12684457501388888,0.32003710839814464,-0.03704047636243857
standard,TABUNAN,12,72,0.11763141848611111,0.33048392775030355,-0.10584871832533715
standard,TAGBAO,0,72,0.10328230473611111,0.3520716156518626,-0.07275413436952194
standard,TAGBAO,1,72,0.10120648615277777,0.3519374599794445,-0.07193675161850344
standard,TAGBAO,2,72,0.10107686290277777,0.3516541426312398,-0.07021158126549065
standard,TAGBAO,3,72,0.1022515991111111,0.3518932438791073,-0.07166742032546325
standard,TAGBAO,4,72,0.10095310666666667,0.3522720073139952,-0.07397565949644602
standard,TAGBAO,8,72,0.10167861486111111,0.3530089768280182,-0.07847397453508442
standard,TAGBAO,12,72,0.09804484729166667,0.3530407176472683,-0.07866792533355671
standard,TALAMBAN,0,72,0.9559400623611111,1.170325548989255,-0.12703606999341832
standard,TALAMBAN,1,72,0.9478775110138888,1.203313343940547,-0.17597371317698496
standard,TALAMBAN,2,72,1.068427966,1.283458074020539,-0.37999674052229504
standard,TALAMBAN,3,72,1.067366044625,1.3074035497823877,-0.4319702898582616
standard,TALAMBAN,4,72,1.0425295739305556,1.2807252547635928,-0.3576709582840769
standard,TALAMBAN,8,72,1.390035470375,1.6462576396290813,-1.2822435503470433
standard,TALAMBAN,12,72,1.0202100241805556,1.2309942600297583,-0.33054846966204
standard,TAPTAP,0,72,0.10509018326388889,0.31771804709278084,0.030930328494875092
standard,TAPTAP,1,72,0.11388789476388889,0.32919801861416337,-0.04036482041111422
standard,TAPTAP,2,72,0.10563061686111111,0.32084131458732396,0.01178416819722694
standard,TAPTAP,3,72,0.09583304204166666,0.3049956655264652,-0.006738817227149196
standard,TAPTAP,4,72,0.09627455713888888,0.30585314162282434,-0.0124075401733168
standard,TAPTAP,8,72,0.10405550318055555,0.2985582622102088,0.03531024158298257
standard,TAPTAP,12,72,0.08199144305555556,0.30851612376624715,-0.03011381558564019
standard,TEJERO (VILLA GONZALO),0,72,0.6330858018888889,0.8419708274829736,0.11231528779251898
standard,TEJERO (VILLA GONZALO),1,72,0.6134102894305555,0.8320336432687147,0.10637962285240066
standard,TEJERO (VILLA GONZALO),2,72,0.6082230653888889,0.8211988071404095,0.12950173786844088
standard,TEJERO (VILLA GONZALO),3,72,0.6154305191388889,0.8525949842893449,0.06330002826049086
standard,TEJERO (VILLA GONZALO),4,72,0.6696831041111111,0.9131095726609595,-0.0743870174733916
standard,TEJERO (VILLA GONZALO),8,72,0.7338815124861111,0.9215069266227194,-0.1333994031869108
standard,TEJERO (VILLA GONZALO),12,72,0.6652376485,0.92237609137463,-0.13700215468486054
standard,TINAGO,0,72,0.3749454765,0.6353681936144422,-0.06555151309188512
standard,TINAGO,1,72,0.38676423129166665,0.6606134574991845,-0.1519094536391421
standard,TINAGO,2,72,0.36892161345833335,0.6432017271924323,-0.09198811929709394
standard,TINAGO,3,72,0.35649183843055554,0.6236903820622257,-0.026742651139093576
standard,TINAGO,4,72,0.36740206033333334,0.6460220244572659,-0.10158536677125851
standard,TINAGO,8,72,0.3673598559861111,0.6443916789438775,-0.11245863383188337
standard,TINAGO,12,72,0.32045274008333335,0.6401199898979035,-0.11563165441405898
standard,TISA,0,72,1.21377184625,1.456402060980848,-0.08067012259267714
standard,TISA,1,72,1.3381874537916667,1.6335282227193044,-0.3409325835319714
standard,TISA,2,72,1.3725925191527777,1.6344014960599742,-0.4143452772622671
standard,TISA,3,72,1.4461634815555555,1.7598045164987832,-0.6055997077432596
standard,TISA,4,72,1.4413944744722222,1.7771048474972466,-0.6094768871968868
standard,TISA,8,72,1.9458578677083334,2.226807175506505,-1.4831671465092287
standard,TISA,12,72,1.5232274228611111,1.8174183030333424,-0.7632375810968881
standard,TO-ONG PARDO,0,72,0.07085637641666667,0.20301294781383972,-0.03214834871814465
standard,TO-ONG PARDO,1,72,0.07394787415277777,0.20229496966304558,-0.02486064072000782
standard,TO-ONG PARDO,2,72,0.07035154159722222,0.2036818073483177,-0.03896071736235074
standard,TO-ONG PARDO,3,72,0.06412647722222223,0.20261767951746223,-0.028133054545723235
standard,TO-ONG PARDO,4,72,0.06531404179166667,0.2013417419052601,-0.015224969185389403
standard,TO-ONG PARDO,8,72,0.08537053829166666,0.20255065768034633,-0.027452995730553154
standard,TO-ONG PARDO,12,72,0.03975492401388889,0.16425047798997022,0.0010350714904550085
standard,ZAPATERA,0,72,0.3770969385972222,0.5368572249736228,-0.0994187528720154
standard,ZAPATERA,1,72,0.3842649373611111,0.5417133779430536,-0.11939833836599245
standard,ZAPATERA,2,72,0.3723036542916667,0.4956552569824816,-0.10649410033564988
standard,ZAPATERA,3,72,0.3517284983333333,0.47621700389047306,-0.05344191646439689
standard,ZAPATERA,4,72,0.33495769077777776,0.46273977936357824,-0.028767458808033997
standard,ZAPATERA,8,72,0.33292823358333334,0.45467637410330747,-0.030472554989919853
standard,ZAPATERA,12,72,0.26244063209722224,0.45287476751212774,-0.06427963701187656
