variable,feature,lag,cor_log_incidence,cor_cases,cor_outbreak,cor_large_outbreak,peak_lift,selection_score,selected,group
wind_speed_10m,wind_speed_10m_lag3,3,0.023525953598607208,0.03071938411612751,0.023197758215326204,0.01784771458367986,0.10325752805310631,0.02559518089666911,FALSE,environment
wind_speed_10m,wind_speed_10m_lag2,2,0.008265425150042739,0.022573568324984986,0.016095312991761188,0.015457196161678542,0.08953225889089485,0.015921955829378793,FALSE,environment
wind_speed_10m,wind_speed_10m_lag18,18,0.007307373906043146,0.02084200220177854,0.020837046065341355,0.010762044720235954,0.06115632906646721,0.015073067363848315,FALSE,environment
wind_speed_10m,wind_speed_10m_lag20,20,0.010302762414161523,0.004919972332207328,0.005199464813113878,0.006535162504103208,0.03704610942471965,0.007392802914730488,FALSE,environment
wind_speed_10m,wind_speed_10m_lag19,19,8.134840939941984e-4,0.009119882650140772,0.01106603427795708,0.0019497844604999574,0.011066331247189743,0.005613308383701441,FALSE,environment
wind_speed_10m,wind_speed_10m_lag1,1,0.0018876366790176729,0.007435869724441008,0.0018136374723027957,0.007770817665109394,0.04504195207835391,0.004781942217265885,FALSE,environment
neighbor_cases_mean,neighbor_cases_mean_lag1,1,0.3232493453991308,0.44824662194029324,0.4196427510434077,0.2775318754426463,1.6086566395856734,0.3861039392178245,TRUE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag2,2,0.3042927985857395,0.4243039213929295,0.4016584783973619,0.26357443727301594,1.5266943955749346,0.36592770192257723,TRUE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag3,3,0.2873691146291027,0.40248358715398036,0.38013567396654513,0.24503882779168834,1.417666307486835,0.3454830556303051,FALSE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag4,4,0.27403576811758046,0.38459158336798194,0.36736350578879384,0.22747356591517823,1.3144956073734742,0.3294183117237156,FALSE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag5,5,0.2594050495579465,0.37019294487546633,0.3524938749877413,0.22275724955481016,1.2857245594962057,0.31605289341922055,FALSE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag6,6,0.24375554079354375,0.34917652000919597,0.33106016205582695,0.20303239697498776,1.1704911009572738,0.29609085240511784,FALSE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag7,7,0.22690978301126166,0.3267403391125364,0.31787071127484007,0.18687310745555274,1.0760564362932534,0.2776362527264467,FALSE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag8,8,0.21461643812507405,0.312857792922543,0.3080414917206892,0.17562662307973192,1.0100964421535927,0.26497899257520974,FALSE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag9,9,0.1993278495024342,0.29623306837535984,0.2881179053214812,0.16290697915959781,0.9358262096057646,0.24814605031214534,FALSE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag10,10,0.187896242464724,0.2814642479316675,0.27613205686196607,0.15251637458048217,0.8750921324318157,0.23526587694645867,FALSE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag11,11,0.17778416093977986,0.2673019501044354,0.26411271635322614,0.1412927946992029,0.8097256127269523,0.22286229097960164,FALSE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag12,12,0.16463886741295766,0.2549437457028361,0.2518614085480441,0.13096037042645095,0.749612929879168,0.21006859488895943,FALSE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag13,13,0.15037393492076373,0.236173121445032,0.2393074223468431,0.11830599707403985,0.6763663584191789,0.19444767047286915,FALSE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag14,14,0.13579431324993788,0.21940677007128506,0.22387878272529718,0.10987300607414743,0.6273978905627382,0.17956972932071694,FALSE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag15,15,0.12437504818671546,0.2053209500259103,0.211074675890272,0.09723793008257912,0.5545788480921066,0.16630926086097092,FALSE,neighbor
neighbor_cases_mean,neighbor_cases_mean_lag16,16,0.11216552865187293,0.1909443556411027,0.19594426886067923,0.09131842769077216,0.520187968356626,0.15353173773430984,FALSE,neighbor
